transaction_id,transaction_amount,transaction_time,merchant_category,customer_age,customer_location,device_type,card_type,transaction_type,previous_fraud_count,avg_transaction_amount,account_age_days,num_transactions_24h,num_transactions_7d,is_international,is_weekend,risk_score,fraud
2375,111.77,9196.0,travel,45.0,city_B,tablet,debit,online,1.0,19.23,,5.0,28.0,0.0,1.0,0.641,0
2376,32.21,43459.0,electronics,50.0,city_D,desktop,credit,online,1.0,187.35,1824.0,2.0,11.0,0.0,0.0,0.074,0
2377,,78863.0,travel,60.0,city_B,tablet,debit,offline,0.0,9.06,1493.0,7.0,15.0,0.0,0.0,0.604,0
2378,155.58,32769.0,travel,43.0,city_C,tablet,credit,offline,0.0,112.31,1937.0,6.0,12.0,0.0,0.0,0.783,0
2379,59.13,24700.0,electronics,67.0,city_A,mobile,debit,online,0.0,167.06,2135.0,3.0,15.0,0.0,,0.0,0
2380,160.14,80356.0,food,65.0,city_A,desktop,credit,offline,0.0,60.58,3095.0,,17.0,0.0,1.0,0.892,0
2381,172.83,76427.0,grocery,46.0,city_C,tablet,debit,online,0.0,,780.0,6.0,15.0,0.0,0.0,0.952,0
2382,584.67,5269.0,travel,44.0,city_B,mobile,credit,offline,1.0,135.78,1346.0,3.0,12.0,1.0,0.0,,1
2383,,43880.0,travel,,city_D,tablet,debit,online,0.0,136.33,211.0,3.0,16.0,0.0,,0.535,0
2384,56.38,8320.0,food,57.0,city_B,mobile,debit,online,0.0,102.56,1934.0,4.0,,0.0,0.0,0.111,0
2385,38.4,49589.0,food,27.0,city_A,tablet,debit,online,,96.74,2684.0,3.0,14.0,0.0,0.0,0.283,0
2386,87.27,76276.0,fashion,59.0,city_C,desktop,credit,offline,0.0,41.49,3179.0,7.0,11.0,0.0,0.0,,0
2387,46.39,35897.0,food,22.0,city_C,tablet,credit,offline,0.0,114.8,990.0,4.0,13.0,0.0,0.0,0.303,0
2388,91.9,58565.0,travel,27.0,,mobile,credit,offline,0.0,165.88,,,10.0,1.0,0.0,0.366,0
2389,122.28,30930.0,electronics,67.0,city_B,tablet,,,0.0,97.19,1314.0,4.0,15.0,0.0,1.0,0.746,0
2390,349.83,57233.0,grocery,38.0,,desktop,credit,offline,0.0,99.69,2684.0,5.0,13.0,1.0,0.0,0.936,1
2391,46.93,82821.0,fashion,,city_A,desktop,debit,online,0.0,199.48,3324.0,7.0,13.0,0.0,0.0,,0
2392,18.26,14380.0,electronics,55.0,city_D,desktop,debit,offline,0.0,111.83,1019.0,3.0,13.0,1.0,0.0,0.324,0
2393,56.3,76896.0,grocery,20.0,city_D,desktop,debit,online,0.0,137.61,513.0,2.0,13.0,1.0,0.0,0.704,0
2394,15.38,70934.0,grocery,57.0,city_B,mobile,credit,offline,0.0,146.79,1755.0,3.0,16.0,0.0,0.0,0.424,0
2395,220.82,55830.0,grocery,48.0,city_C,tablet,debit,,0.0,111.79,2206.0,3.0,20.0,0.0,0.0,0.899,0
2396,42.45,5529.0,electronics,58.0,city_C,desktop,credit,offline,0.0,154.06,2396.0,3.0,17.0,0.0,1.0,0.602,0
2397,16.78,82987.0,fashion,54.0,city_C,tablet,credit,online,0.0,169.47,736.0,4.0,8.0,0.0,0.0,0.538,0
2398,,49178.0,fashion,19.0,city_A,mobile,debit,offline,1.0,165.18,2586.0,2.0,17.0,0.0,1.0,0.803,0
2399,103.8,6937.0,grocery,19.0,city_B,tablet,credit,online,,,49.0,2.0,16.0,0.0,0.0,0.485,0
2400,101.31,39886.0,electronics,56.0,city_B,tablet,,offline,1.0,15.86,781.0,0.0,11.0,0.0,0.0,0.279,0
2401,41.64,49699.0,grocery,66.0,city_B,desktop,debit,online,0.0,61.4,264.0,2.0,21.0,1.0,0.0,0.155,0
2402,7.44,76396.0,food,59.0,city_A,desktop,credit,online,0.0,94.28,1650.0,5.0,11.0,0.0,1.0,0.562,0
2403,52.7,25279.0,fashion,61.0,city_B,mobile,debit,online,0.0,80.2,635.0,3.0,6.0,0.0,0.0,0.425,0
2404,37.28,38106.0,travel,51.0,city_D,tablet,debit,online,0.0,83.99,583.0,3.0,14.0,0.0,1.0,0.397,0
2405,113.05,79737.0,,59.0,city_B,mobile,debit,offline,0.0,164.48,1929.0,2.0,21.0,0.0,0.0,0.349,0
2406,93.08,40544.0,food,37.0,city_B,mobile,credit,offline,1.0,125.35,3451.0,3.0,17.0,0.0,1.0,0.672,0
2407,45.35,8997.0,fashion,50.0,city_B,mobile,credit,online,0.0,113.16,2530.0,2.0,10.0,0.0,0.0,0.519,0
2408,24.58,85711.0,electronics,21.0,city_A,desktop,,offline,0.0,108.72,615.0,5.0,13.0,0.0,1.0,0.537,0
2409,442.59,40860.0,fashion,62.0,city_D,desktop,debit,online,1.0,99.99,1013.0,2.0,16.0,1.0,0.0,0.308,0
2410,60.51,3225.0,,61.0,city_D,,debit,,0.0,107.9,3610.0,4.0,,0.0,0.0,0.614,0
2411,116.56,59470.0,electronics,28.0,city_C,tablet,credit,offline,0.0,189.38,1680.0,2.0,10.0,1.0,0.0,0.404,0
2412,15.15,63656.0,grocery,59.0,city_C,tablet,credit,offline,0.0,31.79,452.0,1.0,,1.0,0.0,0.769,0
2413,66.47,51880.0,grocery,64.0,city_D,desktop,credit,online,0.0,183.72,,2.0,19.0,0.0,0.0,0.53,0
2414,2.79,61078.0,fashion,22.0,city_B,desktop,credit,offline,,234.68,,1.0,18.0,0.0,1.0,,0
2415,70.41,76290.0,food,42.0,city_B,mobile,credit,online,0.0,183.34,2083.0,3.0,15.0,0.0,0.0,0.148,0
2416,332.47,56633.0,fashion,66.0,city_B,desktop,debit,offline,0.0,70.5,487.0,,20.0,0.0,0.0,0.7,0
2417,48.48,26655.0,travel,54.0,city_A,mobile,credit,online,0.0,95.67,1944.0,0.0,17.0,0.0,0.0,0.371,0
2418,3.98,43601.0,electronics,51.0,city_B,mobile,debit,offline,0.0,171.66,2631.0,1.0,11.0,0.0,,0.066,0
2419,3.14,3114.0,electronics,26.0,city_A,desktop,debit,online,0.0,107.57,2599.0,5.0,15.0,0.0,0.0,0.915,0
2420,49.1,,grocery,23.0,city_D,mobile,debit,online,0.0,94.7,3190.0,2.0,16.0,0.0,0.0,0.387,0
2421,17.44,49768.0,food,35.0,city_B,mobile,debit,online,0.0,114.95,875.0,1.0,15.0,0.0,1.0,0.746,0
2422,2.36,48128.0,grocery,31.0,,,credit,offline,1.0,63.91,3212.0,0.0,14.0,0.0,0.0,0.459,0
2423,141.15,20028.0,travel,36.0,city_C,mobile,debit,online,0.0,113.49,580.0,1.0,18.0,0.0,1.0,0.891,0
2424,61.35,55565.0,fashion,31.0,city_D,desktop,,offline,0.0,59.69,1450.0,4.0,10.0,0.0,0.0,0.029,0
2425,34.14,83123.0,fashion,57.0,city_B,desktop,debit,online,1.0,156.12,2024.0,2.0,18.0,1.0,0.0,0.259,0
2426,230.34,,food,34.0,city_A,mobile,credit,online,0.0,77.78,2088.0,5.0,10.0,0.0,1.0,0.546,0
2427,12.35,3174.0,grocery,52.0,city_D,tablet,credit,online,0.0,122.58,1675.0,3.0,15.0,0.0,0.0,,0
2428,312.17,35398.0,grocery,46.0,city_C,desktop,debit,offline,0.0,97.78,526.0,5.0,6.0,0.0,1.0,0.743,0
2429,37.68,35929.0,travel,59.0,city_D,desktop,credit,offline,0.0,139.1,3117.0,3.0,17.0,0.0,0.0,0.688,0
2430,219.29,4321.0,fashion,34.0,city_A,tablet,debit,offline,1.0,161.12,3134.0,4.0,16.0,0.0,0.0,0.026,0
2431,92.37,55421.0,grocery,60.0,city_C,,credit,offline,0.0,134.32,2822.0,3.0,12.0,0.0,1.0,0.601,0
2432,175.28,72635.0,food,25.0,city_A,desktop,debit,offline,0.0,84.98,2566.0,2.0,20.0,0.0,0.0,0.836,0
2433,,23760.0,fashion,18.0,city_D,mobile,debit,offline,0.0,91.84,3289.0,2.0,14.0,,1.0,0.316,0
2434,34.02,11360.0,travel,62.0,,mobile,credit,offline,0.0,238.0,2813.0,2.0,10.0,0.0,0.0,0.139,0
2435,324.77,10313.0,food,53.0,city_A,mobile,credit,online,,167.43,2535.0,4.0,17.0,0.0,1.0,0.738,0
2436,49.34,85998.0,electronics,24.0,city_D,mobile,debit,online,1.0,110.11,3152.0,4.0,14.0,0.0,0.0,,0
2437,,5801.0,travel,,city_A,desktop,,offline,0.0,91.29,3372.0,2.0,13.0,0.0,0.0,,0
2438,,14130.0,food,22.0,city_B,tablet,credit,offline,0.0,48.05,2541.0,1.0,15.0,0.0,0.0,0.846,0
2439,77.96,14271.0,grocery,41.0,city_D,desktop,debit,offline,0.0,176.41,2120.0,4.0,14.0,0.0,0.0,0.999,0
2440,16.74,16075.0,electronics,45.0,city_C,tablet,debit,offline,0.0,84.45,568.0,2.0,14.0,0.0,0.0,0.499,0
2441,80.68,18984.0,travel,60.0,,mobile,debit,offline,0.0,172.69,597.0,1.0,13.0,0.0,0.0,0.935,0
2442,78.02,60942.0,grocery,34.0,city_B,tablet,credit,online,0.0,161.37,150.0,4.0,15.0,0.0,1.0,0.344,0
2443,430.53,12861.0,electronics,54.0,city_A,mobile,debit,offline,,187.64,2702.0,3.0,17.0,1.0,1.0,0.996,1
2444,179.37,82203.0,fashion,37.0,city_A,desktop,,offline,0.0,157.94,345.0,2.0,14.0,0.0,0.0,0.901,0
2445,58.06,71376.0,grocery,20.0,city_C,desktop,credit,offline,0.0,,3099.0,4.0,13.0,0.0,0.0,,0
2446,36.0,61247.0,food,54.0,city_A,tablet,debit,online,0.0,120.8,1168.0,3.0,15.0,0.0,0.0,0.626,0
2447,30.02,69101.0,,43.0,city_D,mobile,debit,online,1.0,,650.0,4.0,16.0,1.0,0.0,0.97,0
2448,21.64,20977.0,electronics,32.0,city_D,,debit,online,0.0,106.56,483.0,5.0,21.0,0.0,1.0,0.251,0
2449,5.94,50617.0,grocery,68.0,city_C,tablet,debit,online,0.0,38.84,2764.0,4.0,21.0,,1.0,0.356,0
2450,41.92,57473.0,fashion,,city_D,mobile,credit,offline,0.0,,2701.0,2.0,16.0,0.0,0.0,0.772,0
2451,31.51,72902.0,,25.0,city_C,mobile,debit,,0.0,157.94,641.0,3.0,,0.0,0.0,0.341,0
2452,339.37,15630.0,travel,30.0,city_A,mobile,debit,online,1.0,110.95,1573.0,1.0,20.0,0.0,0.0,0.501,0
2453,81.58,20056.0,,65.0,city_A,desktop,debit,online,,168.0,988.0,1.0,9.0,0.0,1.0,0.05,0
2454,42.66,7382.0,fashion,20.0,city_A,desktop,debit,online,0.0,101.02,2038.0,1.0,18.0,0.0,0.0,0.565,0
2455,86.86,55739.0,electronics,18.0,city_B,desktop,,online,0.0,,676.0,7.0,16.0,0.0,0.0,0.627,0
2456,14.99,81685.0,grocery,26.0,city_C,mobile,,offline,0.0,166.48,792.0,1.0,13.0,0.0,0.0,0.083,0
2457,58.71,48639.0,electronics,48.0,city_D,desktop,credit,online,1.0,197.77,1390.0,2.0,7.0,0.0,0.0,0.244,0
2458,98.41,59838.0,travel,58.0,city_A,mobile,debit,online,1.0,104.19,269.0,2.0,15.0,0.0,,,0
2459,67.12,46041.0,electronics,43.0,city_B,mobile,debit,online,0.0,70.0,2811.0,4.0,,0.0,0.0,0.781,0
2460,51.38,992.0,fashion,34.0,city_D,tablet,credit,offline,0.0,180.65,1439.0,0.0,15.0,0.0,1.0,0.022,0
2461,509.1,72394.0,food,51.0,city_D,mobile,credit,offline,0.0,105.65,1198.0,1.0,,0.0,0.0,0.331,0
2462,212.29,67657.0,fashion,26.0,city_D,desktop,credit,,1.0,95.74,2454.0,3.0,18.0,0.0,1.0,0.005,0
2463,97.66,27160.0,electronics,68.0,city_A,desktop,debit,offline,1.0,100.01,2081.0,2.0,18.0,0.0,0.0,0.521,0
2464,84.25,45156.0,grocery,30.0,city_D,,debit,offline,0.0,84.07,2871.0,3.0,13.0,0.0,,0.499,0
2465,96.93,51375.0,,22.0,city_C,desktop,debit,offline,1.0,158.69,2923.0,2.0,13.0,0.0,1.0,0.755,0
2466,22.48,19572.0,food,58.0,city_B,mobile,debit,offline,0.0,53.09,3429.0,3.0,21.0,0.0,0.0,0.004,0
2467,150.84,4136.0,grocery,30.0,city_D,tablet,debit,offline,0.0,,226.0,4.0,10.0,1.0,0.0,0.72,1
2468,4.03,61868.0,grocery,18.0,city_D,mobile,debit,online,1.0,132.49,2466.0,5.0,28.0,0.0,0.0,0.891,0
2469,64.54,82263.0,fashion,42.0,city_C,mobile,credit,online,0.0,90.07,290.0,0.0,13.0,0.0,0.0,0.317,0
2470,,32167.0,electronics,64.0,city_D,tablet,credit,offline,0.0,199.36,2680.0,4.0,18.0,0.0,1.0,,0
2471,25.84,15479.0,,21.0,,,debit,online,0.0,164.92,1824.0,4.0,15.0,0.0,1.0,0.001,0
2472,332.5,31376.0,electronics,53.0,city_A,tablet,debit,offline,0.0,97.27,1987.0,3.0,16.0,1.0,0.0,0.429,0
2473,720.5699999999999,4823.0,fashion,69.0,city_A,tablet,debit,online,0.0,114.69,123.0,1.0,13.0,1.0,1.0,0.967,1
2474,128.06,70456.0,grocery,27.0,city_D,mobile,credit,online,0.0,164.71,1310.0,1.0,20.0,0.0,0.0,0.123,0
2475,,19585.0,travel,45.0,city_B,mobile,credit,offline,0.0,124.0,165.0,7.0,18.0,1.0,0.0,0.795,1
2476,204.0,17272.0,electronics,23.0,city_B,tablet,credit,online,0.0,190.08,2602.0,1.0,10.0,0.0,0.0,0.366,0
2477,14.0,26619.0,food,44.0,city_D,desktop,,offline,0.0,148.31,2033.0,4.0,15.0,0.0,0.0,0.673,0
2478,156.31,75069.0,food,29.0,city_B,tablet,debit,offline,0.0,132.64,2575.0,1.0,15.0,0.0,0.0,,0
2479,13.33,39895.0,grocery,69.0,city_B,desktop,credit,online,0.0,132.21,,1.0,15.0,0.0,1.0,0.775,0
2480,158.09,3720.0,fashion,65.0,city_D,tablet,credit,offline,0.0,277.44,2189.0,3.0,13.0,1.0,0.0,0.549,0
2481,32.26,19267.0,fashion,20.0,city_A,tablet,debit,online,0.0,69.08,,2.0,16.0,0.0,0.0,0.533,0
2482,209.63,15696.0,grocery,63.0,city_D,desktop,debit,online,0.0,65.28,3515.0,4.0,14.0,0.0,0.0,0.488,0
2483,288.32,29968.0,food,50.0,city_A,tablet,debit,offline,1.0,107.93,398.0,4.0,16.0,0.0,0.0,0.842,0
2484,16.11,53364.0,food,27.0,city_A,mobile,credit,offline,0.0,190.23,965.0,3.0,12.0,0.0,0.0,0.554,0
2485,62.12,23345.0,fashion,48.0,city_B,tablet,debit,offline,0.0,-3.19,3479.0,4.0,17.0,0.0,0.0,,0
2486,1188.81,51567.0,electronics,32.0,city_B,mobile,credit,offline,0.0,24.81,797.0,2.0,14.0,1.0,,0.798,1
2487,198.14999999999998,61607.0,,24.0,city_A,desktop,credit,offline,1.0,100.01,2663.0,6.0,14.0,1.0,0.0,0.738,1
2488,597.54,19385.0,electronics,53.0,city_A,desktop,credit,online,0.0,,3484.0,1.0,19.0,1.0,0.0,0.996,1
2489,88.85,83658.0,food,31.0,city_B,mobile,credit,offline,0.0,121.27,702.0,1.0,11.0,0.0,0.0,,0
2490,47.05,66900.0,electronics,65.0,city_C,tablet,debit,online,0.0,61.88,540.0,3.0,10.0,0.0,0.0,0.079,0
2491,33.66,68244.0,travel,31.0,city_A,mobile,debit,offline,0.0,161.1,742.0,1.0,17.0,0.0,0.0,0.725,0
2492,22.72,65425.0,electronics,20.0,city_A,mobile,credit,online,1.0,203.1,849.0,3.0,17.0,0.0,0.0,0.655,0
2493,143.46,78518.0,electronics,66.0,city_A,desktop,debit,online,0.0,88.07,2454.0,1.0,17.0,0.0,0.0,0.493,0
2494,48.86,82844.0,electronics,63.0,city_B,mobile,credit,online,0.0,142.72,574.0,3.0,12.0,1.0,1.0,0.749,0
2495,71.6,32919.0,electronics,67.0,city_D,tablet,credit,online,0.0,127.84,,3.0,19.0,0.0,0.0,0.281,0
2496,67.79,57196.0,grocery,20.0,city_A,mobile,debit,online,0.0,148.61,3051.0,1.0,19.0,,0.0,0.446,0
2497,86.1,79401.0,food,39.0,city_A,desktop,debit,offline,1.0,97.05,533.0,1.0,14.0,0.0,1.0,0.015,0
2498,200.68,495.0,travel,36.0,city_A,tablet,credit,online,1.0,151.43,3453.0,3.0,15.0,0.0,0.0,0.988,0
2499,394.97,44755.0,food,52.0,city_D,desktop,debit,offline,0.0,161.92,834.0,3.0,19.0,0.0,0.0,0.056,0
2500,52.35,67684.0,grocery,29.0,city_D,mobile,credit,online,0.0,155.71,739.0,2.0,14.0,0.0,1.0,0.104,0
2501,175.75,33324.0,grocery,22.0,city_A,mobile,debit,offline,0.0,38.88,2402.0,2.0,15.0,0.0,1.0,0.495,0
2502,144.62,78929.0,grocery,27.0,,desktop,credit,online,0.0,48.31,417.0,2.0,10.0,0.0,1.0,0.376,0
2503,85.22,1552.0,grocery,58.0,city_C,desktop,credit,online,,85.54,2905.0,3.0,15.0,0.0,0.0,0.532,0
2504,312.46,51272.0,electronics,50.0,city_D,tablet,debit,offline,0.0,133.37,269.0,3.0,9.0,0.0,0.0,0.835,0
2505,22.37,35853.0,food,30.0,city_C,desktop,debit,offline,0.0,147.96,3053.0,4.0,14.0,0.0,1.0,0.159,0
2506,11.57,32924.0,fashion,52.0,,desktop,credit,online,0.0,67.3,1127.0,3.0,9.0,1.0,0.0,0.64,0
2507,192.39,74462.0,travel,68.0,city_A,mobile,debit,online,0.0,136.21,2108.0,3.0,17.0,0.0,1.0,0.018,0
2508,57.83,23889.0,grocery,49.0,city_A,mobile,debit,offline,0.0,167.29,2556.0,2.0,13.0,1.0,0.0,0.79,0
2509,187.71,54675.0,food,28.0,city_A,desktop,credit,,0.0,153.4,,1.0,16.0,1.0,0.0,0.816,0
2510,223.58,73591.0,grocery,65.0,,desktop,,,0.0,97.01,2794.0,1.0,18.0,0.0,0.0,0.379,0
2511,6.45,70190.0,grocery,55.0,city_B,mobile,debit,offline,0.0,101.58,,,16.0,0.0,0.0,0.173,0
2512,214.96,22634.0,grocery,41.0,city_B,tablet,debit,online,0.0,55.12,97.0,,21.0,0.0,0.0,0.811,0
2513,59.48,32363.0,grocery,52.0,city_C,tablet,credit,online,0.0,207.02,3083.0,5.0,9.0,0.0,0.0,0.909,0
2514,71.42,63752.0,grocery,36.0,city_D,tablet,credit,offline,0.0,143.7,2615.0,6.0,15.0,0.0,,0.075,0
2515,98.51,77004.0,travel,23.0,city_A,tablet,credit,online,0.0,39.39,1973.0,3.0,13.0,0.0,0.0,0.58,0
2516,260.89,56398.0,food,57.0,city_D,mobile,credit,offline,0.0,181.33,1749.0,2.0,13.0,0.0,0.0,0.938,0
2517,5.79,40718.0,grocery,62.0,city_B,desktop,credit,offline,0.0,152.93,1702.0,4.0,,1.0,0.0,0.994,1
2518,64.79,82916.0,grocery,61.0,city_A,tablet,credit,online,0.0,179.71,320.0,1.0,24.0,0.0,0.0,0.82,0
2519,116.39,,grocery,59.0,city_A,mobile,,online,0.0,92.07,1004.0,4.0,12.0,1.0,1.0,0.23,0
2520,128.27,37394.0,grocery,,city_C,desktop,credit,offline,0.0,99.05,,3.0,21.0,0.0,0.0,0.102,0
2521,117.94,52057.0,electronics,21.0,city_D,tablet,debit,offline,0.0,,444.0,2.0,,0.0,1.0,0.376,0
2522,14.44,79795.0,electronics,50.0,city_C,desktop,debit,online,0.0,225.86,880.0,3.0,15.0,0.0,0.0,0.395,0
2523,35.58,80409.0,fashion,30.0,city_B,tablet,debit,offline,0.0,94.95,3039.0,6.0,21.0,0.0,0.0,0.786,0
2524,44.43,13016.0,grocery,,city_D,desktop,credit,online,1.0,,2758.0,3.0,13.0,0.0,1.0,0.406,0
2525,163.19,42137.0,fashion,60.0,city_B,tablet,debit,offline,1.0,87.65,,0.0,15.0,0.0,0.0,0.237,0
2526,32.68,153.0,travel,36.0,city_C,tablet,credit,offline,0.0,103.74,2178.0,2.0,17.0,0.0,0.0,,0
2527,70.98,7853.0,fashion,60.0,city_C,desktop,debit,offline,0.0,197.8,575.0,3.0,19.0,1.0,0.0,0.959,1
2528,315.7,12379.0,food,29.0,city_A,desktop,credit,online,0.0,133.84,2116.0,5.0,15.0,0.0,0.0,0.667,0
2529,0.89,15792.0,electronics,28.0,city_D,desktop,credit,offline,0.0,181.68,2288.0,3.0,9.0,0.0,1.0,0.207,0
2530,612.88,38367.0,electronics,23.0,city_D,mobile,debit,offline,0.0,134.27,771.0,2.0,18.0,0.0,1.0,0.205,0
2531,112.95,18100.0,grocery,29.0,city_A,mobile,credit,offline,1.0,110.99,1844.0,5.0,13.0,0.0,1.0,0.491,0
2532,176.3,63456.0,grocery,44.0,city_D,desktop,debit,offline,1.0,67.87,621.0,4.0,18.0,0.0,0.0,0.531,0
2533,34.9,11049.0,travel,,,mobile,debit,online,0.0,199.7,779.0,6.0,9.0,1.0,1.0,0.256,0
2534,1.44,786.0,travel,42.0,city_B,tablet,debit,offline,0.0,169.55,2249.0,2.0,13.0,0.0,0.0,0.123,0
2535,133.89,69904.0,food,59.0,city_C,desktop,debit,,0.0,174.1,867.0,7.0,12.0,0.0,0.0,0.363,0
2536,179.66,30699.0,grocery,20.0,,mobile,debit,offline,0.0,,2519.0,3.0,11.0,0.0,0.0,0.429,0
2537,134.89,47691.0,grocery,20.0,city_D,desktop,debit,offline,1.0,84.49,3160.0,2.0,16.0,0.0,0.0,0.053,0
2538,15.41,37040.0,travel,37.0,city_A,tablet,debit,online,,133.25,3511.0,4.0,27.0,0.0,1.0,0.565,0
2539,140.01,57986.0,travel,45.0,city_C,tablet,debit,online,0.0,174.34,563.0,1.0,14.0,0.0,0.0,0.002,0
2540,146.5,38762.0,travel,40.0,city_A,mobile,debit,offline,0.0,167.22,394.0,0.0,13.0,0.0,,0.151,0
2541,107.45,23600.0,electronics,65.0,city_C,tablet,credit,offline,0.0,127.83,396.0,0.0,16.0,0.0,1.0,0.147,0
2542,145.29,19810.0,fashion,20.0,,desktop,credit,offline,0.0,218.75,3445.0,4.0,19.0,0.0,1.0,0.688,0
2543,187.03,,fashion,59.0,city_A,mobile,debit,online,0.0,146.65,1803.0,2.0,11.0,0.0,0.0,0.486,0
2544,95.09,57204.0,grocery,41.0,city_B,desktop,credit,offline,0.0,186.1,,3.0,12.0,1.0,0.0,0.836,0
2545,9.28,20085.0,electronics,60.0,city_B,desktop,credit,online,0.0,130.01,3442.0,,9.0,0.0,0.0,0.265,0
2546,66.87,46854.0,travel,57.0,city_B,desktop,debit,offline,0.0,101.42,2683.0,5.0,20.0,0.0,0.0,0.211,0
2547,8.08,74797.0,grocery,23.0,city_B,tablet,debit,online,0.0,168.46,2833.0,5.0,15.0,0.0,0.0,0.803,0
2548,52.35,84269.0,electronics,37.0,city_A,desktop,credit,online,0.0,156.68,2600.0,2.0,12.0,0.0,0.0,0.444,0
2549,52.27,39779.0,,28.0,city_D,tablet,,online,0.0,137.32,1682.0,2.0,15.0,0.0,0.0,0.274,0
2550,6.83,56207.0,electronics,49.0,city_C,desktop,debit,offline,2.0,77.69,294.0,2.0,11.0,0.0,0.0,0.418,0
2551,128.7,33980.0,grocery,44.0,city_A,tablet,debit,offline,1.0,170.55,3625.0,4.0,13.0,1.0,0.0,0.727,1
2552,11.77,56117.0,fashion,38.0,city_B,tablet,credit,online,0.0,80.33,1091.0,5.0,17.0,0.0,0.0,0.572,0
2553,165.15,14141.0,travel,61.0,city_B,tablet,debit,online,0.0,158.87,2064.0,3.0,10.0,0.0,1.0,0.038,0
2554,295.05,9344.0,food,65.0,city_A,desktop,credit,online,1.0,65.15,3232.0,2.0,17.0,0.0,1.0,0.248,0
2555,7.51,15896.0,electronics,67.0,city_C,desktop,debit,offline,1.0,77.65,411.0,4.0,15.0,1.0,0.0,0.467,0
2556,310.37,29813.0,grocery,30.0,city_A,tablet,debit,offline,0.0,134.6,3326.0,8.0,17.0,0.0,0.0,0.542,0
2557,73.94,84431.0,grocery,39.0,,desktop,credit,offline,0.0,148.95,1196.0,3.0,12.0,0.0,0.0,0.159,0
2558,35.61,65679.0,travel,52.0,city_D,tablet,debit,online,0.0,130.83,2508.0,2.0,17.0,0.0,1.0,0.194,0
2559,8.0,10681.0,grocery,64.0,city_A,desktop,credit,offline,0.0,93.64,418.0,2.0,20.0,0.0,0.0,0.728,0
2560,69.44,72903.0,grocery,39.0,city_D,tablet,,,0.0,175.66,2131.0,3.0,21.0,0.0,0.0,0.786,0
2561,158.24,3228.0,travel,45.0,city_C,tablet,debit,offline,0.0,126.94,2101.0,4.0,12.0,0.0,0.0,0.075,0
2562,122.79,4582.0,food,38.0,city_A,mobile,debit,online,0.0,129.67,,5.0,15.0,0.0,0.0,0.99,0
2563,5.15,78683.0,fashion,63.0,city_A,desktop,credit,offline,0.0,112.12,2710.0,1.0,20.0,0.0,0.0,0.433,0
2564,7.57,11397.0,fashion,35.0,city_B,desktop,credit,offline,0.0,83.86,2196.0,1.0,12.0,0.0,1.0,0.586,0
2565,51.56,,electronics,48.0,city_A,mobile,debit,offline,0.0,176.33,1012.0,2.0,10.0,0.0,0.0,0.594,0
2566,35.0,37011.0,food,63.0,city_B,tablet,debit,offline,0.0,87.86,3286.0,3.0,13.0,0.0,1.0,0.346,0
2567,26.45,79183.0,electronics,54.0,city_B,tablet,debit,offline,0.0,204.87,2269.0,5.0,20.0,0.0,0.0,0.545,0
2568,32.99,,fashion,38.0,city_B,mobile,debit,online,0.0,78.75,1992.0,3.0,17.0,0.0,0.0,0.583,0
2569,162.7,42317.0,travel,31.0,city_C,mobile,debit,online,1.0,136.15,2564.0,4.0,19.0,0.0,1.0,0.761,0
2570,264.83,47914.0,grocery,42.0,city_D,tablet,credit,online,0.0,123.48,2710.0,4.0,18.0,0.0,0.0,0.662,0
2571,51.94,84633.0,fashion,44.0,city_B,desktop,credit,online,1.0,114.37,750.0,0.0,19.0,0.0,0.0,0.447,0
2572,236.56,45254.0,food,57.0,city_A,mobile,credit,offline,0.0,154.1,2461.0,0.0,23.0,0.0,0.0,0.191,0
2573,,40096.0,fashion,40.0,city_A,mobile,credit,offline,,159.49,2889.0,5.0,16.0,0.0,1.0,0.025,0
2574,64.71,53785.0,food,48.0,city_B,mobile,debit,online,1.0,146.8,2423.0,4.0,18.0,0.0,0.0,0.652,0
2575,25.62,52344.0,food,64.0,city_B,mobile,credit,online,0.0,66.81,502.0,4.0,21.0,0.0,1.0,0.478,0
2576,102.3,82643.0,food,46.0,city_A,mobile,debit,online,0.0,61.43,2753.0,5.0,17.0,0.0,0.0,0.966,0
2577,386.23,68546.0,electronics,,city_B,mobile,debit,offline,1.0,58.43,,1.0,11.0,1.0,1.0,0.098,0
2578,92.51,71091.0,travel,47.0,city_D,,debit,offline,0.0,107.8,2005.0,4.0,22.0,0.0,,0.073,0
2579,44.29,65603.0,fashion,68.0,city_D,tablet,debit,offline,0.0,225.77,2080.0,3.0,16.0,0.0,0.0,0.181,0
2580,104.36,28412.0,travel,43.0,city_C,mobile,debit,online,0.0,117.54,3151.0,4.0,14.0,0.0,,0.377,0
2581,13.12,51658.0,grocery,37.0,city_B,tablet,credit,online,0.0,225.05,954.0,3.0,15.0,0.0,0.0,0.175,0
2582,219.52,49549.0,fashion,55.0,city_C,desktop,debit,online,0.0,118.33,905.0,4.0,17.0,0.0,0.0,0.464,0
2583,69.93,11549.0,travel,36.0,city_C,desktop,debit,offline,0.0,128.0,3605.0,6.0,15.0,0.0,1.0,0.34,0
2584,59.67,71216.0,travel,44.0,city_C,mobile,debit,offline,0.0,149.79,3061.0,2.0,14.0,1.0,1.0,0.999,0
2585,88.16,25739.0,grocery,42.0,city_B,desktop,credit,,0.0,105.45,3312.0,3.0,16.0,0.0,0.0,0.967,0
